ID,Language_ID,Parameter_ID,Form,Segments,Comment,Source,SLNO,Borrowed,Tones,Page,Speaker,Notes
191,Santong,leaf (tree),θin³³ va³¹,θ i n ³³ + v a ³¹,,nawsawu2016makyam,48,false,33 31,158,st1,
192,Santong,leaf (tree),θin³³ va²¹,θ i n ³³ + v a ²¹,,nawsawu2016makyam,48,false,33 21,158,st2,
193,Khalai,flower,na²⁴ huat³¹,n a ²⁴ + h ua t ³¹,,nawsawu2016makyam,49,false,24 31,158,kl1,
194,Khalai,flower,na³⁵ huat²¹,n a ³⁵ + h ua t ²¹,,nawsawu2016makyam,49,false,35 21,158,kl2,
195,Santong,flower,na⁴⁴ huat³¹,n a ⁴⁴ + h ua t ³¹,,nawsawu2016makyam,49,false,44 31,158,st1,
196,Santong,flower,na⁴⁴ huat²¹,n a ⁴⁴ + h ua t ²¹,,nawsawu2016makyam,49,false,44 21,158,st2,
197,Khalai,fruit (tree),kə⁴⁴ θiɛ⁴⁴,k ə ⁴⁴ + θ iɛ ⁴⁴,,nawsawu2016makyam,50,false,44 44,158,kl1,
198,Khalai,fruit (tree),kə⁴⁴ θiɛ⁴⁴,k ə ⁴⁴ + θ iɛ ⁴⁴,,nawsawu2016makyam,50,false,44 44,158,kl2,
199,Santong,fruit (tree),θin³³ θia³¹,θ i n ³³ + θ ia ³¹,,nawsawu2016makyam,50,false,33 31,158,st1,
200,Santong,fruit (tree),θin³³ θia²¹,θ i n ³³ + θ ia ²¹,,nawsawu2016makyam,50,false,33 21,158,st2,
201,Khalai,seed (tree),kə³³ ʒuat³¹,k ə ³³ + ʒ ua t ³¹,,nawsawu2016makyam,51,false,33 31,158,kl1,
202,Khalai,seed (tree),kə³³ ʒuat²¹,k ə ³³ + ʒ ua t ²¹,,nawsawu2016makyam,51,false,33 21,158,kl2,
203,Santong,seed (tree),θin³³ θia³¹ ruat⁴²,θ i n ³³ + θ ia ³¹ + r ua t ⁴²,,nawsawu2016makyam,51,false,33 31 42,158,st1,
204,Santong,seed (tree),θin³³ θia²¹ ruat⁴²,θ i n ³³ + θ ia ²¹ + r ua t ⁴²,,nawsawu2016makyam,51,false,33 21 42,158,st2,
205,Khalai,grass (field/jungle),ne⁴⁴,n e ⁴⁴,,nawsawu2016makyam,52,false,44,158,kl1,
206,Khalai,grass (field/jungle),ne⁴⁴,n e ⁴⁴,,nawsawu2016makyam,52,false,44,158,kl2,
207,Santong,grass (field/jungle),ne⁴⁴,n e ⁴⁴,,nawsawu2016makyam,52,false,44,158,st1,
208,Santong,grass (field/jungle),ne⁴⁴,n e ⁴⁴,,nawsawu2016makyam,52,false,44,158,st2,
209,Khalai,bamboo plant (large),vaʔ³¹,v a ʔ ³¹,,nawsawu2016makyam,53,false,31,158,kl1,
210,Khalai,bamboo plant (large),vaʔ⁵²,v a ʔ ⁵²,,nawsawu2016makyam,53,false,52,158,kl2,
211,Santong,bamboo plant (large),vaʔ⁵²,v a ʔ ⁵²,,nawsawu2016makyam,53,false,52,158,st1,
212,Santong,bamboo plant (large),vaʔ⁴²,v a ʔ ⁴²,,nawsawu2016makyam,53,false,42,158,st2,
213,Khalai,bamboo shoot (edible),θo³³ kʰyʔ³¹,θ o ³³ + kʰ y ʔ ³¹,,nawsawu2016makyam,54,false,33 31,158,kl1,
214,Khalai,bamboo shoot (edible),θu³³ kʰyʔ⁵²,θ u ³³ + kʰ y ʔ ⁵²,,nawsawu2016makyam,54,false,33 52,158,kl2,
215,Santong,bamboo shoot (edible),θo²⁴ kʰaʔ⁵²,θ o ²⁴ + kʰ a ʔ ⁵²,,nawsawu2016makyam,54,false,24 52,158,st1,
216,Santong,bamboo shoot (edible),θo³³ kʰyʔ⁴²,θ o ³³ + kʰ y ʔ ⁴²,,nawsawu2016makyam,54,false,33 42,158,st2,
217,Khalai,mushroom,veik⁴⁴ θit⁴⁴ na³³ joŋ³³,v ei k ⁴⁴ + θ i t ⁴⁴ + n a ³³ + j o ŋ ³³,,nawsawu2016makyam,55,false,44 44 33 33,158,kl1,
218,Khalai,mushroom,veik⁵² θit⁵² na³³ joŋ³³,v ei k ⁵² + θ i t ⁵² + n a ³³ + j o ŋ ³³,,nawsawu2016makyam,55,false,52 52 33 33,158,kl2,
219,Santong,mushroom,viet⁵² θit⁵² na³³ rouŋ³³,v ie t ⁵² + θ i t ⁵² + n a ³³ + r ou ŋ ³³,,nawsawu2016makyam,55,false,52 52 33 33,158,st1,
220,Santong,mushroom,viet⁴² θit⁴² na³³ rɔŋ³³,v ie t ⁴² + θ i t ⁴² + n a ³³ + r ɔ ŋ ³³,,nawsawu2016makyam,55,false,42 42 33 33,158,st2,
221,Khalai,cane/rattan,ʒi⁴⁴,ʒ i ⁴⁴,,nawsawu2016makyam,56,false,44,158,kl1,
222,Khalai,cane/rattan,ʒi⁴⁴,ʒ i ⁴⁴,,nawsawu2016makyam,56,false,44,158,kl2,
223,Santong,cane/rattan,ri⁴⁴,r i ⁴⁴,,nawsawu2016makyam,56,false,44,158,st1,
224,Santong,cane/rattan,ri⁴⁴,r i ⁴⁴,,nawsawu2016makyam,56,false,44,158,st2,
225,Khalai,kapok,θin³³ py³¹ tuan⁴⁴,θ i n ³³ + p y ³¹ + t ua n ⁴⁴,,nawsawu2016makyam,57,false,33 31 44,158,kl1,
226,Khalai,kapok,θin³³ py²¹ tuan⁴⁴,θ i n ³³ + p y ²¹ + t ua n ⁴⁴,,nawsawu2016makyam,57,false,33 21 44,158,kl2,
227,Santong,kapok,θim³³ pø³¹ tuan²⁴,θ i m ³³ + p ø ³¹ + t ua n ²⁴,,nawsawu2016makyam,57,false,33 ø31 24,158,st1,
228,Santong,kapok,θim³³ pø²¹ tuan⁴⁴,θ i m ³³ + p ø ²¹ + t ua n ⁴⁴,,nawsawu2016makyam,57,false,33 ø21 44,158,st2,
229,Khalai,sugarcane,kʰɛ³³ kʰə³³ maŋ⁴⁴,kʰ ɛ ³³ + kʰ ə ³³ + m a ŋ ⁴⁴,,nawsawu2016makyam,58,false,33 33 44,159,kl1,
230,Khalai,sugarcane,kʰɛ³³ kʰə³³ maŋ⁴⁴,kʰ ɛ ³³ + kʰ ə ³³ + m a ŋ ⁴⁴,,nawsawu2016makyam,58,false,33 33 44,159,kl2,
231,Santong,sugarcane,kʰə³³ miɛ³¹ kʰə⁴⁴ maŋ⁴⁴,kʰ ə ³³ + m iɛ ³¹ + kʰ ə ⁴⁴ + m a ŋ ⁴⁴,,nawsawu2016makyam,58,false,33 31 44 44,159,st1,
232,Santong,sugarcane,kʰə³³ miɛ²¹ kʰə⁴⁴ maŋ⁴⁴,kʰ ə ³³ + m iɛ ²¹ + kʰ ə ⁴⁴ + m a ŋ ⁴⁴,,nawsawu2016makyam,58,false,33 21 44 44,159,st2,
233,Khalai,betel nut,noʔ³¹ pi³³ θiɛ³³,n o ʔ ³¹ + p i ³³ + θ iɛ ³³,,nawsawu2016makyam,59,false,31 33 33,159,kl1,
234,Khalai,betel nut,noʔ⁵² pi³³ θiɛ⁴⁴,n o ʔ ⁵² + p i ³³ + θ iɛ ⁴⁴,,nawsawu2016makyam,59,false,52 33 44,159,kl2,
235,Santong,betel nut,nɔʔ³¹ pi³³ θia³³,n ɔ ʔ ³¹ + p i ³³ + θ ia ³³,,nawsawu2016makyam,59,false,31 33 33,159,st1,
236,Santong,betel nut,nɔʔ²¹ pi³³ θia³³,n ɔ ʔ ²¹ + p i ³³ + θ ia ³³,,nawsawu2016makyam,59,false,21 33 33,159,st2,
237,Khalai,opium,ka³¹ ni⁴⁴,k a ³¹ + n i ⁴⁴,,nawsawu2016makyam,60,false,31 44,159,kl1,
238,Khalai,opium,ka³³ ni⁴⁴,k a ³³ + n i ⁴⁴,,nawsawu2016makyam,60,false,33 44,159,kl2,
239,Santong,opium,ka³³ ni⁴⁴,k a ³³ + n i ⁴⁴,,nawsawu2016makyam,60,false,33 44,159,st1,
240,Santong,opium,ka³³ ni⁴⁴,k a ³³ + n i ⁴⁴,,nawsawu2016makyam,60,false,33 44,159,st2,
241,Khalai,(rice/millet) beer,peiŋ³³,p ei ŋ ³³,,nawsawu2016makyam,61,false,33,159,kl1,
242,Khalai,(rice/millet) beer,peiŋ³³,p ei ŋ ³³,,nawsawu2016makyam,61,false,33,159,kl2,
243,Santong,(rice/millet) beer,paiŋ⁴⁴,p ai ŋ ⁴⁴,,nawsawu2016makyam,61,false,44,159,st1,
244,Santong,(rice/millet) beer,paiŋ⁴⁴,p ai ŋ ⁴⁴,,nawsawu2016makyam,61,false,44,159,st2,
245,Khalai,banana (fruit),kʰə³¹ laʔ³¹ θiɛ³³,kʰ ə ³¹ + l a ʔ ³¹ + θ iɛ ³³,,nawsawu2016makyam,62,false,31 31 33,159,kl1,
246,Khalai,banana (fruit),kʰə²¹ laʔ²¹ θiɛ³³,kʰ ə ²¹ + l a ʔ ²¹ + θ iɛ ³³,,nawsawu2016makyam,62,false,21 21 33,159,kl2,
247,Santong,banana (fruit),kʰə³¹ laʔ³¹ pi⁴⁴ θia⁴⁴,kʰ ə ³¹ + l a ʔ ³¹ + p i ⁴⁴ + θ ia ⁴⁴,,nawsawu2016makyam,62,false,31 31 44 44,159,st1,
248,Santong,banana (fruit),kʰə²¹ laʔ²¹ θia³³,kʰ ə ²¹ + l a ʔ ²¹ + θ ia ³³,,nawsawu2016makyam,62,false,21 21 33,159,st2,
249,Khalai,mango (fruit),tʰi³³ pi³¹ na⁴⁴ li³³ θiɛ³³,tʰ i ³³ + p i ³¹ + n a ⁴⁴ + l i ³³ + θ iɛ ³³,,nawsawu2016makyam,63,false,33 31 44 33 33,159,kl1,
250,Khalai,mango (fruit),tʰi³³ pi²¹ na⁴⁴ li³³ θiɛ³³,tʰ i ³³ + p i ²¹ + n a ⁴⁴ + l i ³³ + θ iɛ ³³,,nawsawu2016makyam,63,false,33 21 44 33 33,159,kl2,
251,Santong,mango (fruit),tʰu³¹ kɔʔ⁵² θia⁴⁴,tʰ u ³¹ + k ɔ ʔ ⁵² + θ ia ⁴⁴,,nawsawu2016makyam,63,false,31 52 44,159,st1,
252,Santong,mango (fruit),tʰu³³ kɔʔ⁴² θia⁴⁴,tʰ u ³³ + k ɔ ʔ ⁴² + θ ia ⁴⁴,,nawsawu2016makyam,63,false,33 42 44,159,st2,
253,Khalai,eggplant (fruit),θam³³ pi⁴⁴ kə³¹ θuʔ³¹,θ a m ³³ + p i ⁴⁴ + k ə ³¹ + θ u ʔ ³¹,,nawsawu2016makyam,64,false,33 44 31 31,159,kl1,
254,Khalai,eggplant (fruit),θam³³ pi⁴⁴ kə²¹ θuʔ²¹,θ a m ³³ + p i ⁴⁴ + k ə ²¹ + θ u ʔ ²¹,,nawsawu2016makyam,64,false,33 44 21 21,159,kl2,
255,Santong,eggplant (fruit),θam³¹ pi⁴⁴ kə³¹ θuʔ³¹,θ a m ³¹ + p i ⁴⁴ + k ə ³¹ + θ u ʔ ³¹,,nawsawu2016makyam,64,false,31 44 31 31,159,st1,
256,Santong,eggplant (fruit),θam³³ pi⁴⁴ kə²¹ θuʔ²¹,θ a m ³³ + p i ⁴⁴ + k ə ²¹ + θ u ʔ ²¹,,nawsawu2016makyam,64,false,33 44 21 21,159,st2,
257,Khalai,soy bean,θiɛ²⁴ ʃy³¹,θ iɛ ²⁴ + ʃ y ³¹,,nawsawu2016makyam,65,false,24 31,159,kl1,
258,Khalai,soy bean,θiɛ³⁵ ʃy²¹,θ iɛ ³⁵ + ʃ y ²¹,,nawsawu2016makyam,65,false,35 21,159,kl2,
259,Santong,soy bean,θiɛ²⁴ ʃø³¹,θ iɛ ²⁴ + ʃ ø ³¹,,nawsawu2016makyam,65,false,24 ø31,159,st1,
260,Santong,soy bean,θiɛ⁴⁴ ʃy²¹,θ iɛ ⁴⁴ + ʃ y ²¹,,nawsawu2016makyam,65,false,44 21,159,st2,
261,Khalai,ginger,heiŋ³³ tʃy⁴⁴,h ei ŋ ³³ + tʃ y ⁴⁴,,nawsawu2016makyam,66,false,33 44,159,kl1,
262,Khalai,ginger,heiŋ³³ tʃy⁴⁴,h ei ŋ ³³ + tʃ y ⁴⁴,,nawsawu2016makyam,66,false,33 44,159,kl2,
263,Santong,ginger,kʰeiŋ⁴⁴ tʃy⁴⁴,kʰ ei ŋ ⁴⁴ + tʃ y ⁴⁴,,nawsawu2016makyam,66,false,44 44,159,st1,
264,Santong,ginger,kʰeiŋ⁴⁴ tʃy⁴⁴,kʰ ei ŋ ⁴⁴ + tʃ y ⁴⁴,,nawsawu2016makyam,66,false,44 44,159,st2,
265,Khalai,garlic,kʰə³¹ la³³ haʔ³¹ tʰy⁵²,kʰ ə ³¹ + l a ³³ + h a ʔ ³¹ + tʰ y ⁵²,,nawsawu2016makyam,67,false,31 33 31 52,159,kl1,
266,Khalai,garlic,kʰə²¹ la³³ haʔ³³ tʰy⁵²,kʰ ə ²¹ + l a ³³ + h a ʔ ³³ + tʰ y ⁵²,,nawsawu2016makyam,67,false,21 33 33 52,159,kl2,
267,Santong,garlic,haʔ³¹ tʰyʔ⁵² peik⁵²,h a ʔ ³¹ + tʰ y ʔ ⁵² + p ei k ⁵²,,nawsawu2016makyam,67,false,31 52 52,159,st1,
268,Santong,garlic,ha³³ tʰyʔ⁴² peik⁴²,h a ³³ + tʰ y ʔ ⁴² + p ei k ⁴²,,nawsawu2016makyam,67,false,33 42 42,159,st2,
269,Khalai,corn,kʰə³³ maŋ⁴⁴,kʰ ə ³³ + m a ŋ ⁴⁴,,nawsawu2016makyam,68,false,33 44,159,kl1,
270,Khalai,corn,kʰə³³ maŋ⁴⁴,kʰ ə ³³ + m a ŋ ⁴⁴,,nawsawu2016makyam,68,false,33 44,159,kl2,
271,Santong,corn,kʰə⁴⁴ maŋ⁴⁴,kʰ ə ⁴⁴ + m a ŋ ⁴⁴,,nawsawu2016makyam,68,false,44 44,159,st1,
272,Santong,corn,kʰə⁴⁴ maŋ⁴⁴,kʰ ə ⁴⁴ + m a ŋ ⁴⁴,,nawsawu2016makyam,68,false,44 44,159,st2,
273,Khalai,red pepper,θa³³ heiŋ⁴⁴,θ a ³³ + h ei ŋ ⁴⁴,,nawsawu2016makyam,69,false,33 44,159,kl1,
274,Khalai,red pepper,θa³³ ɣiŋ⁴⁴,θ a ³³ + ɣ i ŋ ⁴⁴,,nawsawu2016makyam,69,false,33 44,159,kl2,
275,Santong,red pepper,θa³³ kʰiŋ⁴⁴,θ a ³³ + kʰ i ŋ ⁴⁴,,nawsawu2016makyam,69,false,33 44,159,st1,
276,Santong,red pepper,θein⁴⁴,θ ei n ⁴⁴,,nawsawu2016makyam,69,false,44,159,st2,
277,Khalai,dry (burned) field,vat⁴⁴,v a t ⁴⁴,,nawsawu2016makyam,70,false,44,159,kl1,
278,Khalai,dry (burned) field,vat⁵²,v a t ⁵²,,nawsawu2016makyam,70,false,52,159,kl2,
279,Santong,dry (burned) field,vat⁵²,v a t ⁵²,,nawsawu2016makyam,70,false,52,159,st1,
280,Santong,dry (burned) field,vat⁴²,v a t ⁴²,,nawsawu2016makyam,70,false,42,159,st2,
281,Khalai,wet rice field,na³³,n a ³³,,nawsawu2016makyam,71,false,33,159,kl1,
282,Khalai,wet rice field,na³³ vat⁵²,n a ³³ + v a t ⁵²,,nawsawu2016makyam,71,false,33 52,159,kl2,
283,Santong,wet rice field,na³³,n a ³³,,nawsawu2016makyam,71,false,33,159,st1,
284,Santong,wet rice field,na³³,n a ³³,,nawsawu2016makyam,71,false,33,159,st2,
285,Khalai,paddy rice,ja³³,j a ³³,,nawsawu2016makyam,72,false,33,159,kl1,
286,Khalai,paddy rice,ja³³,j a ³³,,nawsawu2016makyam,72,false,33,159,kl2,
287,Santong,paddy rice,ra³³,r a ³³,,nawsawu2016makyam,72,false,33,159,st1,
288,Santong,paddy rice,ra³³,r a ³³,,nawsawu2016makyam,72,false,33,159,st2,
289,Khalai,rice seedling,ja³³ hy³³,j a ³³ + h y ³³,,nawsawu2016makyam,73,false,33 33,159,kl1,
290,Khalai,rice seedling,ja³³ hy³³,j a ³³ + h y ³³,,nawsawu2016makyam,73,false,33 33,159,kl2,
291,Santong,rice seedling,ra²⁴ pɔk³¹ hy³³,r a ²⁴ + p ɔ k ³¹ + h y ³³,,nawsawu2016makyam,73,false,24 31 33,159,st1,
292,Santong,rice seedling,ra³⁵ pɔk²¹ hy³³,r a ³⁵ + p ɔ k ²¹ + h y ³³,,nawsawu2016makyam,73,false,35 21 33,159,st2,
293,Khalai,to be ripe,ɲaŋ⁴⁴ huan³¹,ɲ a ŋ ⁴⁴ + h ua n ³¹,,nawsawu2016makyam,74,false,44 31,159,kl1,
294,Khalai,to be ripe,ɲaŋ³³ huan⁴⁴,ɲ a ŋ ³³ + h ua n ⁴⁴,,nawsawu2016makyam,74,false,33 44,159,kl2,
295,Santong,to be ripe,ɲian³³ kɔ⁴⁴,ɲ ia n ³³ + k ɔ ⁴⁴,,nawsawu2016makyam,74,false,33 44,159,st1,
296,Santong,to be ripe,ɲian³³ kɔ⁴⁴,ɲ ia n ³³ + k ɔ ⁴⁴,,nawsawu2016makyam,74,false,33 44,159,st2,
297,Khalai,pounded rice,tʃuan⁴⁴,tʃ ua n ⁴⁴,,nawsawu2016makyam,75,false,44,160,kl1,
298,Khalai,pounded rice,tʃuan⁴⁴,tʃ ua n ⁴⁴,,nawsawu2016makyam,75,false,44,160,kl2,
299,Santong,pounded rice,tʃuan⁴⁴,tʃ ua n ⁴⁴,,nawsawu2016makyam,75,false,44,160,st1,
300,Santong,pounded rice,tʃuan⁴⁴,tʃ ua n ⁴⁴,,nawsawu2016makyam,75,false,44,160,st2,
301,Khalai,cooked rice,sa³¹ na⁴⁴,s a ³¹ + n a ⁴⁴,,nawsawu2016makyam,76,false,31 44,160,kl1,
302,Khalai,cooked rice,sa²¹ na⁴⁴,s a ²¹ + n a ⁴⁴,,nawsawu2016makyam,76,false,21 44,160,kl2,
303,Santong,cooked rice,sə³¹ na⁴⁴,s ə ³¹ + n a ⁴⁴,,nawsawu2016makyam,76,false,31 44,160,st1,
304,Santong,cooked rice,sə²¹ na⁴⁴,s ə ²¹ + n a ⁴⁴,,nawsawu2016makyam,76,false,21 44,160,st2,
305,Khalai,to winnow (rice),za³³ vuan⁴⁴,z a ³³ + v ua n ⁴⁴,,nawsawu2016makyam,77,false,33 44,160,kl1,
306,Khalai,to winnow (rice),ja³³ vuan⁴⁴,j a ³³ + v ua n ⁴⁴,,nawsawu2016makyam,77,false,33 44,160,kl2,
307,Santong,to winnow (rice),ra³³ θan⁴⁴,r a ³³ + θ a n ⁴⁴,,nawsawu2016makyam,77,false,33 44,160,st1,
308,Santong,to winnow (rice),ra³³ θan³³ kɔ⁴⁴,r a ³³ + θ a n ³³ + k ɔ ⁴⁴,,nawsawu2016makyam,77,false,33 33 44,160,st2,
309,Khalai,to dry (rice),za³³ luam⁴⁴,z a ³³ + l ua m ⁴⁴,,nawsawu2016makyam,78,false,33 44,160,kl1,
310,Khalai,to dry (rice),ja³³ luam⁴⁴,j a ³³ + l ua m ⁴⁴,,nawsawu2016makyam,78,false,33 44,160,kl2,
311,Santong,to dry (rice),ra³³ lom⁴⁴,r a ³³ + l o m ⁴⁴,,nawsawu2016makyam,78,false,33 44,160,st1,
312,Santong,to dry (rice),ra³³ luom³³ kɔ⁴⁴,r a ³³ + l uo m ³³ + k ɔ ⁴⁴,,nawsawu2016makyam,78,false,33 33 44,160,st2,
313,Khalai,to pound (rice),sam³³ sɔ³¹,s a m ³³ + s ɔ ³¹,,nawsawu2016makyam,79,false,33 31,160,kl1,
314,Khalai,to pound (rice),ʃam³³ ʃɔ²¹,ʃ a m ³³ + ʃ ɔ ²¹,,nawsawu2016makyam,79,false,33 21,160,kl2,
315,Santong,to pound (rice),sam³³ sɔ³¹,s a m ³³ + s ɔ ³¹,,nawsawu2016makyam,79,false,33 31,160,st1,
316,Santong,to pound (rice),ra³³ sam³³ sɔ²¹,r a ³³ + s a m ³³ + s ɔ ²¹,,nawsawu2016makyam,79,false,33 33 21,160,st2,
317,Khalai,to grind,kə³¹ ɲak³¹,k ə ³¹ + ɲ a k ³¹,,nawsawu2016makyam,80,false,31 31,160,kl1,
318,Khalai,to grind,kə²¹ ɲak²¹,k ə ²¹ + ɲ a k ²¹,,nawsawu2016makyam,80,false,21 21,160,kl2,
319,Santong,to grind,ra³³ liʔ⁵²,r a ³³ + l i ʔ ⁵²,,nawsawu2016makyam,80,false,33 52,160,st1,
320,Santong,to grind,ra³³ liʔ⁴² kɔ⁴⁴,r a ³³ + l i ʔ ⁴² + k ɔ ⁴⁴,,nawsawu2016makyam,80,false,33 42 44,160,st2,
321,Khalai,to cook (rice),tʃɔ³³ kɔ³¹,tʃ ɔ ³³ + k ɔ ³¹,,nawsawu2016makyam,81,false,33 31,160,kl1,
322,Khalai,to cook (rice),kə⁴⁴ tʃuan⁵²,k ə ⁴⁴ + tʃ ua n ⁵²,,nawsawu2016makyam,81,false,44 52,160,kl2,
323,Santong,to cook (rice),tʃɔ³³ kɔ³¹,tʃ ɔ ³³ + k ɔ ³¹,,nawsawu2016makyam,81,false,33 31,160,st1,
324,Santong,to cook (rice),tʃɔ³³ kɔ²¹,tʃ ɔ ³³ + k ɔ ²¹,,nawsawu2016makyam,81,false,33 21,160,st2,
325,Khalai,to boil (rice),tʃɔ³³ tɔʔ³¹,tʃ ɔ ³³ + t ɔ ʔ ³¹,,nawsawu2016makyam,82,false,33 31,160,kl1,
326,Khalai,to boil (rice),tʃɔ³³ tɔʔ²¹,tʃ ɔ ³³ + t ɔ ʔ ²¹,,nawsawu2016makyam,82,false,33 21,160,kl2,
327,Santong,to boil (rice),piak⁵² kɔ⁴⁴,p ia k ⁵² + k ɔ ⁴⁴,,nawsawu2016makyam,82,false,52 44,160,st1,
328,Santong,to boil (rice),piak⁴² kɔ⁴⁴,p ia k ⁴² + k ɔ ⁴⁴,,nawsawu2016makyam,82,false,42 44,160,st2,
329,Khalai,rice husk (powder),vu³³,v u ³³,,nawsawu2016makyam,83,false,33,160,kl1,
330,Khalai,rice husk (powder),vu³³,v u ³³,,nawsawu2016makyam,83,false,33,160,kl2,
331,Santong,rice husk (powder),vu³³,v u ³³,,nawsawu2016makyam,83,false,33,160,st1,
332,Santong,rice husk (powder),vu³³,v u ³³,,nawsawu2016makyam,83,false,33,160,st2,
333,Khalai,salt,θa⁴⁴,θ a ⁴⁴,,nawsawu2016makyam,84,false,44,160,kl1,
334,Khalai,salt,θa⁴⁴,θ a ⁴⁴,,nawsawu2016makyam,84,false,44,160,kl2,
335,Santong,salt,θa⁴⁴,θ a ⁴⁴,,nawsawu2016makyam,84,false,44,160,st1,
336,Santong,salt,θa⁴⁴,θ a ⁴⁴,,nawsawu2016makyam,84,false,44,160,st2,
337,Khalai,animal (tame/wild),ʒi³³ kə⁴⁴ kʰə³¹ mɔk⁴⁴,ʒ i ³³ + k ə ⁴⁴ + kʰ ə ³¹ + m ɔ k ⁴⁴,,nawsawu2016makyam,85,false,33 44 31 44,160,kl1,
338,Khalai,animal (tame/wild),ʒi³³ kɔ⁴⁴ kʰə²¹ mɔk⁵²,ʒ i ³³ + k ɔ ⁴⁴ + kʰ ə ²¹ + m ɔ k ⁵²,,nawsawu2016makyam,85,false,33 44 21 52,160,kl2,
339,Santong,animal (tame/wild),kə³¹ kʰə³¹ ruan⁴⁴ θiʔ⁵²,k ə ³¹ + kʰ ə ³¹ + r ua n ⁴⁴ + θ i ʔ ⁵²,,nawsawu2016makyam,85,false,31 31 44 52,160,st1,
340,Santong,animal (tame/wild),kə²¹ kʰə²¹ ruan⁴⁴ θiʔ²¹,k ə ²¹ + kʰ ə ²¹ + r ua n ⁴⁴ + θ i ʔ ²¹,,nawsawu2016makyam,85,false,21 21 44 21,160,st2,
341,Khalai,tiger,kʰɔ⁴⁴,kʰ ɔ ⁴⁴,,nawsawu2016makyam,86,false,44,160,kl1,
342,Khalai,tiger,kʰɔ⁴⁴,kʰ ɔ ⁴⁴,,nawsawu2016makyam,86,false,44,160,kl2,
343,Santong,tiger,kʰɔ⁴⁴,kʰ ɔ ⁴⁴,,nawsawu2016makyam,86,false,44,160,st1,
344,Santong,tiger,kʰɔ⁴⁴,kʰ ɔ ⁴⁴,,nawsawu2016makyam,86,false,44,160,st2,
345,Khalai,pangolin,pʰɔʔ³¹,pʰ ɔ ʔ ³¹,,nawsawu2016makyam,87,false,31,160,kl1,
346,Khalai,pangolin,pʰɔʔ²¹,pʰ ɔ ʔ ²¹,,nawsawu2016makyam,87,false,21,160,kl2,
347,Santong,pangolin,pʰɔʔ³¹,pʰ ɔ ʔ ³¹,,nawsawu2016makyam,87,false,31,160,st1,
348,Santong,pangolin,pʰɔʔ²¹,pʰ ɔ ʔ ²¹,,nawsawu2016makyam,87,false,21,160,st2,
349,Khalai,bear,xuap⁴⁴,x ua p ⁴⁴,,nawsawu2016makyam,88,false,44,160,kl1,
350,Khalai,bear,xop⁴⁴,x o p ⁴⁴,,nawsawu2016makyam,88,false,44,160,kl2,
351,Santong,bear,kʰuap⁴⁴,kʰ ua p ⁴⁴,,nawsawu2016makyam,88,false,44,160,st1,
352,Santong,bear,kʰɔp⁴⁴,kʰ ɔ p ⁴⁴,,nawsawu2016makyam,88,false,44,160,st2,
353,Khalai,barking deer,kə³¹ ʃy⁴⁴,k ə ³¹ + ʃ y ⁴⁴,,nawsawu2016makyam,89,false,31 44,160,kl1,
354,Khalai,barking deer,kə²¹ ʃy⁴⁴,k ə ²¹ + ʃ y ⁴⁴,,nawsawu2016makyam,89,false,21 44,160,kl2,
355,Santong,barking deer,kə³¹ sy⁴⁴,k ə ³¹ + s y ⁴⁴,,nawsawu2016makyam,89,false,31 44,160,st1,
356,Santong,barking deer,kə²¹ sy⁴⁴,k ə ²¹ + s y ⁴⁴,,nawsawu2016makyam,89,false,21 44,160,st2,
357,Khalai,monkey,jaŋ⁴⁴,j a ŋ ⁴⁴,,nawsawu2016makyam,90,false,44,160,kl1,
358,Khalai,monkey,jaŋ⁴⁴,j a ŋ ⁴⁴,,nawsawu2016makyam,90,false,44,160,kl2,
359,Santong,monkey,ziaŋ⁴⁴,z ia ŋ ⁴⁴,,nawsawu2016makyam,90,false,44,160,st1,
360,Santong,monkey,ziaŋ⁴⁴,z ia ŋ ⁴⁴,,nawsawu2016makyam,90,false,44,160,st2,
361,Khalai,gibbon,tʃə³¹ piaŋ⁴⁴,tʃ ə ³¹ + p ia ŋ ⁴⁴,,nawsawu2016makyam,91,false,31 44,161,kl1,
362,Khalai,gibbon,tʃə²¹ piaŋ⁴⁴,tʃ ə ²¹ + p ia ŋ ⁴⁴,,nawsawu2016makyam,91,false,21 44,161,kl2,
363,Santong,gibbon,tʃə³¹ piaŋ⁴⁴,tʃ ə ³¹ + p ia ŋ ⁴⁴,,nawsawu2016makyam,91,false,31 44,161,st1,
364,Santong,gibbon,tʃə²¹ piaŋ⁴⁴,tʃ ə ²¹ + p ia ŋ ⁴⁴,,nawsawu2016makyam,91,false,21 44,161,st2,
365,Khalai,rabbit,joŋ⁴⁴**,j o ŋ ⁴⁴ * *,,nawsawu2016makyam,92,true,44,161,kl1,
366,Khalai,rabbit,joŋ⁴⁴**,j o ŋ ⁴⁴ * *,,nawsawu2016makyam,92,true,44,161,kl2,
367,Santong,rabbit,joŋ³³**,j o ŋ ³³ * *,,nawsawu2016makyam,92,true,33,161,st1,
368,Santong,rabbit,joŋ³³**,j o ŋ ³³ * *,,nawsawu2016makyam,92,true,33,161,st2,
369,Khalai,porcupine,kʰy³³ xaʔ⁴⁴,kʰ y ³³ + x a ʔ ⁴⁴,,nawsawu2016makyam,93,false,33 44,161,kl1,
